"gender","fav_number","retweet_count","tweet_count","diff_prof_twt","tweets_per_day","gender_confidence","profile_yn_confidence","sidebar_color_cat","link_color_cat","score_vocab_brand","score_vocab_male","score_vocab_female","score_vocabio_brand","score_vocabio_male","score_vocabio_female"
"female",11414,0,50993,274.010912698413,18,0.6727,0.6727,"red","cyan",0,0,0,0,0,0
"brand",0,0,31243,11.8723214285714,29,0.6868,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",1600,0,2748,222.554662698413,1,1,1,"red","yellow",0,0,4.29883138564274,0,0,0
"female",4,0,23,8.9797619047619,0,0.6643,1,"cyan","cyan",0,0,0,0,0,0
"male",284,0,2022,204.611706349206,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,39826,70.8443452380953,27,0.6796,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",171,0,491,71.4313492063492,0,1,1,"indeterminado","blue",0,0,0,0,0,0
"male",193,0,3874,272.596130952381,1,1,1,"red","cyan",0,0,0,0,0,0
"female",8120,0,289964,118.135416666667,161,1,1,"red","cyan",0,0,3.38063439065109,0,0,0
"brand",8771,0,5899,223.988095238095,2,0.6656,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"male",6738,4,51261,29.0253968253968,43,0.6829,1,"indeterminado","red",0,0,3.67278797996661,4.64384100747737,13.4671685487244,17.2906213817059
"female",2788,0,158730,187.4375,69,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",28018,0,14718,148.198511904762,7,1,1,"cyan","green",0,0,0,0,0,0
"female",7610,0,100950,325.58125,31,1,1,"red","red",0,0,0,0,0,0
"male",78,0,780,27.8463293650794,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",750,0,10892,315.376785714286,3,0.3539,1,"cyan","cyan",0,0,0,0,0,0
"male",401,0,3435,182.979464285714,2,1,1,"indeterminado","red",0,0,3.67278797996661,4.64384100747737,21.5391049769971,17.2906213817059
"male",14,0,387,58.255753968254,0,0.6414,1,"indeterminado","green",0,0,0,0,0,0
"brand",25,0,151386,8.99007936507937,145,1,1,"indeterminado","cyan",20.628198341274,0,0,0,0,0
"brand",0,0,31258,18.8859126984127,28,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",31,0,2888,146.609920634921,1,1,1,"cyan","cyan",2.45279689430034,17.5843694493783,18.8230383973289,0,0,7.91200308761096
"female",508,0,22849,330.604662698413,7,0.6567,1,"cyan","red",0,0,4.17362270450751,0,0,0
"male",433,0,449,78.5604166666667,0,1,1,"cyan","cyan",0,0,0,4.64384100747737,24.8431618569636,21.381705905056
"brand",0,0,119,0.216369047619048,0,1,1,"indeterminado","green",0,0,0,0,0,0
"female",1175,0,25571,323.716567460317,8,1,1,"cyan","blue",0,0,0,0,20.7444583856127,22.1536086453107
"male",2649,0,65973,352.180357142857,19,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",0,0,31305,27.7719246031746,27,0.6703,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",11761,0,13591,222.379166666667,5,1,1,"red","blue",0,6.63114268798105,5.09181969949917,0,0,0
"female",2768,0,96,73.1543650793651,0,1,1,"indeterminado","red",0,0,0,0,0,0
"brand",96,0,1528,240.854861111111,1,1,1,"cyan","cyan",0,0,4.29883138564274,0,0,0
"female",10188,0,11595,192.416071428571,5,1,1,"cyan","indeterminado",0,0,0,4.64384100747737,19.5315767461313,22.693940563489
"brand",3077,0,19865,119.542857142857,11,0.678,1,"indeterminado","red",0,0,0,21.1727666273121,0,0
"female",9922,0,64474,227.551388888889,25,0.6704,1,"indeterminado","cyan",2.45279689430034,22.7945529899349,17.3622704507513,4.64384100747737,13.4671685487244,17.2906213817059
"male",9281,0,23877,173.164285714286,11,1,1,"indeterminado","red",0,0,0,4.64384100747737,17.4822250104559,17.2906213817059
"female",149,0,4081,168.912797619048,2,1,1,"red","cyan",0,0,0,0,0,0
"female",2426,0,60059,255.692956349206,22,1,1,"red","indeterminado",3.61743426857244,22.7945529899349,21.1602671118531,5.47028728846911,4.47511501463823,12.3890389810884
"male",103,0,85244,253.015079365079,31,1,1,"cyan","yellow",0,0,0,4.13223140495868,0,0
"female",2,0,54,1.00347222222222,0,0.6899,1,"cyan","cyan",0,0,0,5.47028728846911,0,0
"female",2689,0,8872,173.835912698413,4,1,1,"red","red",0,0,0,0,0,0
"female",9818,0,29505,241.870932539683,11,0.6726,1,"red","red",0,0,0,0,0,0
"male",5191,0,8009,20.2848214285714,7,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,43776,69.1673611111111,30,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",824,0,22571,13.6950396825397,21,1,1,"cyan","cyan",0,0,0,0,0,0
"female",3793,0,2012,64.8610119047619,1,1,1,"cyan","cyan",0,0,0,0,0,0
"female",40,0,5831,350.011904761905,2,1,1,"indeterminado","cyan",0,0,0,26.4069264069264,13.9690506064408,10.6136626785025
"male",24,0,1385,96.8630952380953,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",2,0,137,349.843055555556,0,1,1,"yellow","green",0,0,0,0,0,0
"brand",0,0,43,0.887797619047619,0,0.3429,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"female",45,0,13061,251.422222222222,5,1,1,"yellow","blue",0,0,0,0,0,0
"female",0,0,112996,138.072123015873,58,1,1,"cyan","cyan",0,0,0,0,0,0
"female",0,0,595187,38.712996031746,476,1,1,"cyan","cyan",0,0,0,0,0,0
"female",413,0,2823,208.709821428571,1,1,1,"cyan","cyan",1.58814187400741,4.38129070455891,0,0,0,0
"male",10780,1,53544,345.447420634921,16,1,1,"indeterminado","red",0,0,0,0,0,0
"female",1958,0,17452,147.56130952381,9,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",0,0,36402,89.7272817460318,23,0.6943,1,"cyan","cyan",121.298747132522,0,0,15.8205430932704,0,0
"male",39,0,334,327.886607142857,0,1,1,"cyan","cyan",0,0,3.38063439065109,24.8327430145612,17.6913425345044,18.2554998070243
"brand",0,0,86709,125.50873015873,47,1,1,"red","indeterminado",0,0,0,21.1727666273121,0,0
"female",55,0,3106,231.715178571429,1,1,1,"yellow","violet",0,0,0,0,0,0
"female",5,0,10671,292.802876984127,4,1,1,"red","red",0,0,3.38063439065109,0,6.06440819740694,5.4033191817831
"female",4205,0,4245,11.1681547619048,4,0.6667,1,"cyan","cyan",0,0,0,0,0,0
"female",4213,0,29153,130.603968253968,15,1,1,"red","magenta",0,0,0,0,0,0
"male",23,0,3901,302.778869047619,1,0.6693,1,"red","cyan",0,0,0,0,11.3759933082392,4.09108452335006
"male",70,0,65314,290.804662698413,22,1,1,"red","yellow",0,0,0,0,0,0
"female",996,0,7989,36.7280753968254,6,1,1,"cyan","cyan",0,0,0,0,0,0
"female",280,0,2520,134.724702380952,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",641,0,3735,168.696130952381,2,1,1,"cyan","cyan",0,0,0,0,0,0
"female",0,0,1782,271.916170634921,1,1,1,"magenta","magenta",0,0,0,0,0,0
"female",4740,0,5826,30.1676587301587,5,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",126,0,15393,279.900496031746,5,1,1,"cyan","cyan",0,4.02605091770278,0,25.3049980322708,0,0
"female",14771,0,49274,246.43878968254,18,1,1,"indeterminado","red",2.45279689430034,12.2557726465364,13.1051752921536,0,10.3722291928064,11.0768043226553
"male",108,0,1868,35.4893849206349,2,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",4,0,268251,170.243650793651,124,1,1,"red","indeterminado",0,0,0,26.6036993309721,0,0
"female",15,0,26250,401.151884920635,7,1,1,"cyan","cyan",0,0,0,0,0,0
"male",62203,0,50245,103.695436507937,29,0.6695,1,"red","cyan",0,0,0,5.27351436442346,11.3759933082392,4.09108452335006
"female",2641,0,62200,198.75,26,1,1,"cyan","red",0,6.63114268798105,5.09181969949917,0,0,0
"female",0,0,6978,2.55069444444444,7,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",12,0,225,172.186706349206,0,0.6712,1,"cyan","cyan",0,0,0,0,0,0
"female",7817,3,55976,114.303373015873,31,1,1,"red","red",0,0,0,0,0,0
"female",630,0,9823,110.008134920635,6,1,1,"cyan","cyan",0,0,0,7.59543486816214,0,0
"brand",924,0,8424,303.804563492064,3,1,1,"red","blue",0,0,0,0,0,0
"male",17408,0,143899,400.039781746032,38,1,1,"cyan","cyan",0,0,0,4.64384100747737,19.5315767461313,22.693940563489
"male",4,0,26883,4.39255952380952,27,1,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"male",700,1,33179,324.45873015873,10,1,1,"green","cyan",0,0,0,0,0,0
"brand",56,0,1987,262.207142857143,1,0.6596,1,"cyan","cyan",0,0,0,0,0,0
"male",754,0,15094,268.968650793651,5,1,1,"cyan","cyan",0,0,0,0,0,0
"female",8048,0,16935,167.029166666667,8,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",7,0,764,39.2233134920635,1,1,1,"cyan","cyan",0,0,4.29883138564274,5.23415977961433,7.90464240903388,5.21034349671941
"female",349,0,12513,338.702281746032,4,1,1,"cyan","green",0,0,0,0,0,0
"female",6231,0,11149,67.524007936508,8,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,43828,69.739880952381,30,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",54635,0,177813,188.287003968254,77,0.3384,1,"red","indeterminado",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",22,0,293,119.031547619048,0,1,1,"red","indeterminado",0,0,0,0,0,0
"male",6,0,77,193.874900793651,0,1,1,"indeterminado","blue",1.57049585318511,16.9330965068088,14.4824707846411,0,0,0
"brand",1,0,10,264.972916666667,0,0.6266,1,"cyan","cyan",0,0,0,0,0,0
"brand",5,0,931,191.564384920635,0,0.6652,1,"cyan","cyan",0,0,0,0,0,0
"male",151,0,59,73.1914682539683,0,1,1,"cyan","cyan",0,0,0,0,18.1932245922208,4.09108452335006
"brand",115891,0,6040,145.505357142857,3,1,1,"red","indeterminado",0,0,0,0,0,0
"female",18,0,21125,5.78363095238095,21,1,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"female",26,0,203,71.4080357142857,0,1,1,"cyan","cyan",0,0,0,0,6.06440819740694,5.4033191817831
"female",233,0,5118,133.454861111111,3,1,1,"red","red",1.69401799894124,0,0,7.59543486816214,0,3.35777692010807
"brand",0,0,36744,70.3065476190476,25,0.671,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",3396,0,2831,127.116468253968,2,0.6599,0.6599,"indeterminado","red",1.28815952002823,3.90763765541741,0,4.32900432900433,9.91217063989962,17.3678116557314
"female",13813,0,14822,218.385119047619,6,1,1,"indeterminado","blue",0,0,5.30050083472454,0,10.3722291928064,11.0768043226553
"male",2086,0,4784,90.9454365079365,3,1,1,"red","red",0,6.63114268798105,5.09181969949917,0,0,0
"brand",5745,0,5442,258.571825396825,2,0.6815,1,"red","blue",0,0,0,0,0,0
"brand",119,0,362,299.87380952381,0,1,1,"cyan","cyan",1.58814187400741,4.38129070455891,0,0,0,0
"brand",0,0,357912,371.871130952381,100,0.6326,1,"indeterminado","green",0,0,0,0,0,0
"female",20647,0,3640,174.099007936508,2,1,1,"red","red",0,0,0,0,0,0
"brand",0,0,198516,275.144543650794,68,0.6567,1,"cyan","cyan",0,0,0,21.1727666273121,0,0
"female",327,0,3609,292.73998015873,1,0.336,0.6596,"indeterminado","magenta",0,0,0,0,0,0
"female",16196,0,24184,160.162301587302,12,1,1,"cyan","cyan",0,0,0,0,0,0
"female",7,0,125,24.2875,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",471,0,3076,151.679563492064,2,1,1,"red","magenta",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"female",552,0,446,24.8512896825397,0,1,1,"indeterminado","violet",0,0,0,4.13223140495868,16.4366373902133,16.4801235044384
"male",810,0,1838,229.964682539683,1,1,1,"cyan","cyan",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"male",5262,0,17152,169.646329365079,8,0.6555,1,"indeterminado","red",0,0,0,0,0,0
"brand",336,0,7372,6.01845238095238,7,0.6754,1,"indeterminado","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"brand",302,0,259285,56.7868055555556,188,1,1,"cyan","cyan",0,0,0,25.3049980322708,0,0
"male",762,0,56577,228.454067460317,22,1,1,"red","indeterminado",0,4.14446417998816,3.75626043405676,0,0,0
"brand",0,0,31269,10.0040674603175,30,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",299,0,1092,300.432638888889,0,1,1,"indeterminado","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"female",1819,0,40452,231.97380952381,16,1,1,"red","magenta",0,0,0,0,0,0
"brand",0,0,82141,28.8582341269841,70,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,25165,191.762797619048,11,1,1,"red","cyan",0,0,0,0,0,0
"brand",1,0,84848,7.10119047619048,83,1,1,"cyan","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"brand",0,0,2960,249.382341269841,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,80253,62.5176587301587,57,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",1629,0,27659,162.398115079365,13,1,1,"red","cyan",0,0,0,0,0,0
"female",1005,0,17314,132.192857142857,9,1,1,"red","magenta",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"female",289,0,39873,4.82271825396825,39,1,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",3257,0,64757,274.597817460317,22,1,1,"red","cyan",0,0,0,5.23415977961433,15.8092848180678,9.03126206098032
"brand",1940,0,5354,15.4159722222222,5,0.6638,1,"cyan","cyan",1.28815952002823,3.90763765541741,0,6.96576151121606,0,0
"female",2304,0,8911,120.24751984127,5,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",47952,0,186529,146.866468253968,93,0.6787,1,"indeterminado","red",0,0,3.67278797996661,0,0,0
"female",60,0,145,267.451587301587,0,1,1,"cyan","cyan",1.58814187400741,9.70988750740083,5.71786310517529,0,0,0
"female",8871,0,12435,303.637896825397,4,0.6599,1,"red","indeterminado",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"female",3122,0,15175,178.268551587302,7,1,1,"indeterminado","red",0,0,0,0,0,0
"brand",0,0,47499,81.8821428571429,31,0.6441,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",11890,0,13468,108.265674603175,8,0.6836,1,"cyan","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"male",152,0,620,3.07261904761905,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",57,0,84820,247.232242063492,31,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",2249,0,14051,340.631547619048,4,0.6676,1,"indeterminado","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"male",1170,0,15,105.124007936508,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",1497,0,233843,278.537400793651,80,0.3376,1,"indeterminado","blue",0,0,0,0,0,0
"female",1072,0,5581,163.709722222222,3,1,1,"red","blue",0,0,0,5.23415977961433,7.90464240903388,5.21034349671941
"brand",26,1,887,152.83125,0,1,1,"red","blue",1.21757543673902,0,0,0,4.55876202425763,4.245465071401
"female",5714,0,2554,257.027083333333,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",696,0,2306,55.8726190476191,2,0.6509,1,"indeterminado","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"male",12590,0,35117,161.695535714286,17,1,1,"red","indeterminado",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"female",9050,1,22544,124.289384920635,12,1,1,"red","red",0,0,0,0,4.47511501463823,6.59976842917792
"female",3033,0,8746,245.741567460318,3,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",0,0,61394,133.00744047619,32,0.6693,1,"cyan","cyan",0,0,0,0,0,0
"female",10835,0,1981,44.0592261904762,2,0.6699,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",103043,0,157020,67.3911706349206,108,1,1,"indeterminado","green",1.57049585318511,11.4860864416815,10.2253756260434,4.32900432900433,9.91217063989962,17.3678116557314
"brand",1926,1,2259,115.297123015873,1,1,1,"red","cyan",0,0,0,19.6772924045651,0,0
"brand",0,0,3492,338.227579365079,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,36625,62.1244047619048,26,0.6896,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",1111,0,15636,373.900396825397,4,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1221,0,12987,244.701388888889,5,1,1,"red","yellow",0,0,0,0,0,0
"male",0,0,71026,214.089880952381,29,0.3467,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,129169,59.6094246031746,93,1,1,"red","cyan",1.21757543673902,0,0,8.5792994883904,8.36470096194061,0
"male",884,0,10308,193.810119047619,4,1,1,"indeterminado","indeterminado",0,5.44701006512729,4.25709515859766,5.23415977961433,7.90464240903388,5.21034349671941
"female",107,0,36020,159.46121031746,17,1,1,"indeterminado","blue",2.45279689430034,12.2557726465364,13.1051752921536,4.64384100747737,13.4671685487244,17.2906213817059
"female",4946,0,4638,111.70128968254,3,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1055,0,3858,162.905357142857,2,1,1,"indeterminado","blue",0,0,0,0,0,0
"male",32,1,33163,287.56746031746,11,1,1,"cyan","cyan",0,0,0,0,0,0
"male",9836,0,111759,199.937003968254,47,1,1,"cyan","cyan",0,0,0,0,0,0
"female",7820,0,17811,270.989583333333,6,1,1,"indeterminado","red",0,15.8673771462404,9.97495826377295,9.79929161747343,4.89335006273526,4.36125048243921
"brand",5,0,34299,138.436111111111,18,0.6671,0.6671,"red","magenta",0,0,0,0,0,0
"female",879,0,329,42.4791666666667,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",4546,0,1382,369.259027777778,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",94,0,401,4.02837301587302,0,0.6711,1,"cyan","cyan",0,0,0,0,0,0
"female",198,0,919,236.996329365079,0,1,1,"blue","blue",0,0,0,0,0,0
"female",3562,0,14788,352.334126984127,4,0.6831,1,"cyan","cyan",0,0,0,0,6.06440819740694,5.4033191817831
"brand",10,0,5104,333.802777777778,2,1,1,"red","cyan",0,0,0,0,0,0
"male",10536,0,237422,138.035119047619,122,0.6593,1,"red","cyan",0,0,0,0,0,0
"female",4195,0,292,33.5923611111111,0,1,1,"cyan","cyan",2.45279689430034,12.2557726465364,17.2787979966611,0,0,0
"brand",0,0,4208,34.0299603174603,3,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,344,17.0249007936508,0,1,1,"cyan","cyan",0,0,0,5.47028728846911,0,0
"male",17,0,859,263.618253968254,0,1,1,"cyan","cyan",0,0,0,0,3.97323295692179,0
"brand",0,0,68844,58.99375,49,0.6633,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",11725,0,22988,204.584523809524,10,0.3359,1,"red","red",0,0,0,8.9728453364817,23.379339188624,34.6584330374373
"brand",119,0,374248,36.1532738095238,304,0.6715,1,"cyan","cyan",0,0,0,9.79929161747343,4.89335006273526,4.36125048243921
"male",149,0,700,98.5488095238095,0,1,1,"red","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"brand",80,0,331,7.60089285714286,0,0.6791,1,"cyan","cyan",0,0,0,0,0,0
"brand",37,0,562,52.8999007936508,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",8415,0,40722,66.5989087301587,28,0.3488,1,"red","red",0,0,0,5.47028728846911,0,0
"brand",15175,0,7433,18.2268849206349,7,1,1,"indeterminado","red",1.57049585318511,11.4860864416815,10.2253756260434,19.5985832349469,9.78670012547051,8.72250096487843
"male",62,0,3425,357.142261904762,1,0.3417,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",9,0,935,25.4238095238095,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",22,0,176940,359.996626984127,51,1,1,"red","indeterminado",0,0,0,4.2896497441952,4.18235048097031,0
"female",1706,0,2484,289.415972222222,1,1,1,"red","magenta",0,0,0,0,0,0
"male",2651,0,4459,162.818154761905,2,1,1,"indeterminado","cyan",0,5.09177027827117,0,0,0,0
"male",1228,0,4276,236.001984126984,2,0.6564,1,"red","indeterminado",0,0,0,0,0,4.32265534542648
"brand",0,0,41976,75.7521825396825,28,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",23818,0,49589,177.089186507937,22,1,1,"red","red",0,0,0,0,9.11752404851527,8.49093014280201
"brand",1289,0,5871,99.2931547619048,4,0.6706,1,"indeterminado","green",0,0,0,0,0,0
"male",1244,0,20617,341.161111111111,6,1,1,"red","red",0,0,0,0,4.0987034713509,0
"brand",0,0,61428,61.000496031746,44,0.6853,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",672,0,2262,345.43253968254,1,1,1,"indeterminado","red",0,0,0,0,0,0
"female",0,0,112932,138.08869047619,58,1,1,"cyan","cyan",0,0,0,0,0,0
"male",2880,1,7782,313.172123015873,2,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",44,0,241,107.601488095238,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",5574,0,219763,269.875793650794,77,1,1,"indeterminado","magenta",0,0,0,0,3.88958594730238,3.8209185642609
"male",9520,0,5653,112.091369047619,3,1,1,"red","red",0,0,0,0,0,0
"brand",77,0,396,241.428373015873,0,0.3507,1,"cyan","cyan",0,0,0,0,0,0
"female",4169,0,68174,146.044841269841,34,1,1,"red","cyan",0,0,0,0,0,0
"male",3330,0,194783,241.344047619048,73,0.6699,1,"indeterminado","red",0,0,0,4.32900432900433,9.91217063989962,23.1570822076418
"male",2,0,5,257.579761904762,0,0.5762,1,"cyan","cyan",0,0,0,0,0,0
"male",18,0,124,7.00208333333333,0,0.676,1,"indeterminado","indeterminado",0,0,0,0,0,0
"female",965,0,72669,296.893948412698,24,0.6772,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",0,0,36423,131.688690476191,19,1,1,"cyan","cyan",121.298747132522,0,0,15.8205430932704,0,0
"male",720,0,4329,342.853174603175,1,0.6531,1,"green","cyan",0,0,0,0,0,0
"brand",0,0,5894,1.4702380952381,6,1,1,"indeterminado","green",0,0,0,0,0,0
"female",3480,0,3094,201.827182539683,1,1,1,"yellow","red",1.28815952002823,9.23623445825933,5.71786310517529,0,10.3722291928064,11.0768043226553
"brand",0,0,57113,269.523908730159,20,1,1,"red","indeterminado",0,0,0,0,0,0
"female",102,0,28652,181.892658730159,13,1,1,"cyan","cyan",0,0,0,4.64384100747737,23.8393977415307,31.7252026244693
"female",2391,0,32539,204.588888888889,13,1,1,"red","indeterminado",0,5.32859680284192,5.71786310517529,0,0,0
"brand",0,0,110,0.212797619047619,0,1,1,"indeterminado","green",0,0,0,0,0,0
"female",133195,3,102114,105.130555555556,60,1,1,"red","blue",0,0,0,0,0,0
"male",814,0,39210,439.964781746032,10,1,1,"red","red",0,0,0,0,0,0
"male",39806,0,32147,147.756746031746,16,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,79909,60.2397817460318,57,0.6779,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",0,0,98889,138.980555555556,51,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,69533,79.7520833333333,45,0.6691,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",18,0,10804,312.998511904762,3,1,1,"red","cyan",0,0,0,0,3.88958594730238,3.8209185642609
"female",0,0,11551,323.37748015873,4,1,1,"indeterminado","cyan",0,0,3.67278797996661,0,0,0
"male",2003,0,13156,206.402281746032,5,1,1,"red","red",3.8644785600847,22.9721728833629,22.4958263772955,0,0,0
"female",43,0,2713,26.9867063492064,2,1,1,"indeterminado","red",0,0,0,5.27351436442346,0,11.5785411038209
"female",6850,0,18715,25.1801587301587,16,1,1,"yellow","indeterminado",0,0,0,0,0,0
"female",0,0,7656,2.80257936507937,8,0.6688,1,"cyan","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"brand",0,0,74051,62.0132936507937,52,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",10285,0,9900,110.53373015873,6,0.6672,1,"indeterminado","blue",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"male",58,0,387,231.407242063492,0,1,1,"cyan","red",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
